,Unnamed: 0,index,word,contain_ceo,last_aei,length,space,start
7482,7482,11317,Sheldon Adelson,0,0,15,1,0
7483,7483,11317,Happy New,0,0,9,1,0
7484,7484,11317,Sands Casino,0,0,12,1,0
7485,7485,11318,Dividends Tax,0,0,13,1,1
7486,7486,11318,Sheldon Adelson,0,0,15,1,0
7487,7487,11318,Happy New,0,0,9,1,0
7488,7488,11318,Sands Casino,0,0,12,1,0
7489,7489,11319,Dividends Tax,0,0,13,1,1
7490,7490,11319,Sheldon Adelson,0,0,15,1,0
7491,7491,11319,Happy New,0,0,9,1,0
7492,7492,11319,Sands Casino,0,0,12,1,0
7493,7493,11320,Dividends Tax,0,0,13,1,1
7494,7494,11320,Sheldon Adelson,0,0,15,1,0
7495,7495,11320,Happy New,0,0,9,1,0
7496,7496,11320,Sands Casino,0,0,12,1,0
7497,7497,11321,Dividends Tax,0,0,13,1,1
7498,7498,11321,Sheldon Adelson,0,0,15,1,0
7499,7499,11321,Happy New,0,0,9,1,0
7500,7500,11321,Sands Casino,0,0,12,1,0
7501,7501,11322,Dividends Tax,0,0,13,1,1
7502,7502,11322,Sheldon Adelson,0,0,15,1,0
7503,7503,11322,Happy New,0,0,9,1,0
7504,7504,11322,Sands Casino,0,0,12,1,0
7505,7505,11323,Dividends Tax,0,0,13,1,1
7506,7506,11323,Sheldon Adelson,0,0,15,1,0
7507,7507,11323,Happy New,0,0,9,1,0
7508,7508,11323,Sands Casino,0,0,12,1,0
7509,7509,11324,Dividends Tax,0,0,13,1,1
7510,7510,11324,Sheldon Adelson,0,0,15,1,0
7511,7511,11324,Happy New,0,0,9,1,0
7512,7512,11324,Sands Casino,0,0,12,1,0
7513,7513,11325,Dividends Tax,0,0,13,1,1
7514,7514,11325,Sheldon Adelson,0,0,15,1,0
7515,7515,11325,Happy New,0,0,9,1,0
7516,7516,11325,Sands Casino,0,0,12,1,0
7517,7517,11326,Dividends Tax,0,0,13,1,1
7518,7518,11326,Sheldon Adelson,0,0,15,1,0
7519,7519,11326,Happy New,0,0,9,1,0
7520,7520,11326,Sands Casino,0,0,12,1,0
7521,7521,11327,Dividends Tax,0,0,13,1,1
7522,7522,11327,Sheldon Adelson,0,0,15,1,0
7523,7523,11327,Happy New,0,0,9,1,0
7524,7524,11327,Sands Casino,0,0,12,1,0
7525,7525,11328,Dividends Tax,0,0,13,1,1
7526,7526,11328,Sheldon Adelson,0,0,15,1,0
7527,7527,11328,Happy New,0,0,9,1,0
7528,7528,11328,Sands Casino,0,0,12,1,0
7529,7529,11329,Dividends Tax,0,0,13,1,1
7530,7530,11329,Sheldon Adelson,0,0,15,1,0
7531,7531,11329,Happy New,0,0,9,1,0
7532,7532,11329,Sands Casino,0,0,12,1,0
7533,7533,11330,Dividends Tax,0,0,13,1,1
7534,7534,11330,Sheldon Adelson,0,0,15,1,0
7535,7535,11330,Happy New,0,0,9,1,0
7536,7536,11330,Sands Casino,0,0,12,1,0
7537,7537,11331,Dividends Tax,0,0,13,1,1
7538,7538,11331,Sheldon Adelson,0,0,15,1,0
7539,7539,11331,Happy New,0,0,9,1,0
7540,7540,11331,Sands Casino,0,0,12,1,0
7541,7541,11332,Dividends Tax,0,0,13,1,1
7542,7542,11332,Sheldon Adelson,0,0,15,1,0
7543,7543,11332,Happy New,0,0,9,1,0
7544,7544,11332,Sands Casino,0,0,12,1,0
7545,7545,11333,Dividends Tax,0,0,13,1,1
7546,7546,11333,Sheldon Adelson,0,0,15,1,0
7547,7547,11333,Happy New,0,0,9,1,0
7548,7548,11333,Sands Casino,0,0,12,1,0
7549,7549,11334,Dividends Tax,0,0,13,1,1
7550,7550,11334,Sheldon Adelson,0,0,15,1,0
7551,7551,11334,Happy New,0,0,9,1,0
7552,7552,11334,Sands Casino,0,0,12,1,0
7553,7553,11335,Dividends Tax,0,0,13,1,1
7554,7554,11335,Sheldon Adelson,0,0,15,1,0
7555,7555,11335,Happy New,0,0,9,1,0
7556,7556,11335,Sands Casino,0,0,12,1,0
7557,7557,11336,Dividends Tax,0,0,13,1,1
7558,7558,11336,Sheldon Adelson,0,0,15,1,0
7559,7559,11336,Happy New,0,0,9,1,0
7560,7560,11336,Sands Casino,0,0,12,1,0
7561,7561,11337,Dividends Tax,0,0,13,1,1
7562,7562,11337,Sheldon Adelson,0,0,15,1,0
7563,7563,11337,Happy New,0,0,9,1,0
7564,7564,11337,Sands Casino,0,0,12,1,0
7565,7565,11338,Dividends Tax,0,0,13,1,1
7566,7566,11338,Sheldon Adelson,0,0,15,1,0
7567,7567,11338,Happy New,0,0,9,1,0
7568,7568,11338,Sands Casino,0,0,12,1,0
7569,7569,11339,Dividends Tax,0,0,13,1,1
7570,7570,11339,Sheldon Adelson,0,0,15,1,0
7571,7571,11339,Happy New,0,0,9,1,0
7572,7572,11339,Sands Casino,0,0,12,1,0
7573,7573,11340,Dividends Tax,0,0,13,1,1
7574,7574,11340,Sheldon Adelson,0,0,15,1,0
7575,7575,11340,Happy New,0,0,9,1,0
7576,7576,11340,Sands Casino,0,0,12,1,0
7577,7577,11341,Dividends Tax,0,0,13,1,1
7578,7578,11341,Sheldon Adelson,0,0,15,1,0
7579,7579,11341,Happy New,0,0,9,1,0
7580,7580,11341,Sands Casino,0,0,12,1,0
7581,7581,11342,Dividends Tax,0,0,13,1,1
7582,7582,11342,Sheldon Adelson,0,0,15,1,0
7583,7583,11342,Happy New,0,0,9,1,0
7584,7584,11342,Sands Casino,0,0,12,1,0
7585,7585,11343,Dividends Tax,0,0,13,1,1
7586,7586,11343,Sheldon Adelson,0,0,15,1,0
7587,7587,11343,Happy New,0,0,9,1,0
7588,7588,11343,Sands Casino,0,0,12,1,0
7589,7589,11344,Dividends Tax,0,0,13,1,1
7590,7590,11344,Sheldon Adelson,0,0,15,1,0
7591,7591,11344,Happy New,0,0,9,1,0
7592,7592,11344,Sands Casino,0,0,12,1,0
7593,7593,11345,Dividends Tax,0,0,13,1,1
7594,7594,11345,Sheldon Adelson,0,0,15,1,0
7595,7595,11345,Happy New,0,0,9,1,0
7596,7596,11345,Sands Casino,0,0,12,1,0
7597,7597,11346,Dividends Tax,0,0,13,1,1
7598,7598,11346,Sheldon Adelson,0,0,15,1,0
7599,7599,11346,Happy New,0,0,9,1,0
7600,7600,11346,Sands Casino,0,0,12,1,0
7601,7601,11347,Dividends Tax,0,0,13,1,1
7602,7602,11347,Sheldon Adelson,0,0,15,1,0
7603,7603,11347,Happy New,0,0,9,1,0
7604,7604,11347,Sands Casino,0,0,12,1,0
7605,7605,11348,Dividends Tax,0,0,13,1,1
7606,7606,11348,Sheldon Adelson,0,0,15,1,0
7607,7607,11348,Happy New,0,0,9,1,0
7608,7608,11348,Sands Casino,0,0,12,1,0
7609,7609,11349,Dividends Tax,0,0,13,1,1
7610,7610,11349,Sheldon Adelson,0,0,15,1,0
7611,7611,11349,Happy New,0,0,9,1,0
7612,7612,11349,Sands Casino,0,0,12,1,0
7613,7613,11350,Dividends Tax,0,0,13,1,1
7614,7614,11350,Sheldon Adelson,0,0,15,1,0
7615,7615,11350,Happy New,0,0,9,1,0
7616,7616,11350,Sands Casino,0,0,12,1,0
7617,7617,11351,Dividends Tax,0,0,13,1,1
7618,7618,11351,Sheldon Adelson,0,0,15,1,0
7619,7619,11351,Happy New,0,0,9,1,0
7620,7620,11351,Sands Casino,0,0,12,1,0
7621,7621,11352,Dividends Tax,0,0,13,1,1
7622,7622,11352,Sheldon Adelson,0,0,15,1,0
7623,7623,11352,Happy New,0,0,9,1,0
7624,7624,11352,Sands Casino,0,0,12,1,0
7625,7625,11353,Dividends Tax,0,0,13,1,1
7626,7626,11353,Sheldon Adelson,0,0,15,1,0
7627,7627,11353,Happy New,0,0,9,1,0
7628,7628,11353,Sands Casino,0,0,12,1,0
7629,7629,11354,Dividends Tax,0,0,13,1,1
7630,7630,11354,Sheldon Adelson,0,0,15,1,0
7631,7631,11354,Happy New,0,0,9,1,0
7632,7632,11354,Sands Casino,0,0,12,1,0
7633,7633,11355,Dividends Tax,0,0,13,1,1
7634,7634,11355,Sheldon Adelson,0,0,15,1,0
7635,7635,11355,Happy New,0,0,9,1,0
7636,7636,11355,Sands Casino,0,0,12,1,0
7637,7637,11356,Dividends Tax,0,0,13,1,1
7638,7638,11356,Sheldon Adelson,0,0,15,1,0
7639,7639,11356,Happy New,0,0,9,1,0
7640,7640,11356,Sands Casino,0,0,12,1,0
7641,7641,11357,Dividends Tax,0,0,13,1,1
7642,7642,11357,Sheldon Adelson,0,0,15,1,0
7643,7643,11357,Happy New,0,0,9,1,0
7644,7644,11357,Sands Casino,0,0,12,1,0
7645,7645,11395,The Fiscal,0,0,10,1,1
7646,7646,11396,The Fiscal,0,0,10,1,1
7647,7647,11397,The Fiscal,0,0,10,1,1
7648,7648,11398,The Fiscal,0,0,10,1,1
7649,7649,11399,The Fiscal,0,0,10,1,1
7650,7650,11400,The Fiscal,0,0,10,1,1
7651,7651,11401,The Fiscal,0,0,10,1,1
7652,7652,11402,The Fiscal,0,0,10,1,1
7653,7653,11403,The Fiscal,0,0,10,1,1
7654,7654,11404,The Fiscal,0,0,10,1,1
7655,7655,11405,The Fiscal,0,0,10,1,1
7656,7656,11406,The Fiscal,0,0,10,1,1
7657,7657,11407,The Fiscal,0,0,10,1,1
7658,7658,11408,The Fiscal,0,0,10,1,1
7659,7659,11409,The Fiscal,0,0,10,1,1
7660,7660,11410,The Fiscal,0,0,10,1,1
7661,7661,11411,The Fiscal,0,0,10,1,1
7662,7662,11412,The Fiscal,0,0,10,1,1
7663,7663,11413,The Fiscal,0,0,10,1,1
7664,7664,11414,Capital Gains,0,0,13,1,1
7665,7665,11414,Fiscal Gorge,0,1,12,1,0
7666,7666,11415,Capital Gains,0,0,13,1,1
7667,7667,11415,Fiscal Gorge,0,1,12,1,0
7668,7668,11416,Capital Gains,0,0,13,1,1
7669,7669,11416,Fiscal Gorge,0,1,12,1,0
7670,7670,11417,Capital Gains,0,0,13,1,1
7671,7671,11417,Fiscal Gorge,0,1,12,1,0
7672,7672,11418,Capital Gains,0,0,13,1,1
7673,7673,11418,Fiscal Gorge,0,1,12,1,0
7674,7674,11419,Capital Gains,0,0,13,1,1
7675,7675,11419,Fiscal Gorge,0,1,12,1,0
7676,7676,11420,Capital Gains,0,0,13,1,1
7677,7677,11420,Fiscal Gorge,0,1,12,1,0
7678,7678,11421,Capital Gains,0,0,13,1,1
7679,7679,11421,Fiscal Gorge,0,1,12,1,0
7680,7680,11422,Capital Gains,0,0,13,1,1
7681,7681,11422,Fiscal Gorge,0,1,12,1,0
7682,7682,11423,Capital Gains,0,0,13,1,1
7683,7683,11423,Fiscal Gorge,0,1,12,1,0
7684,7684,11424,Capital Gains,0,0,13,1,1
7685,7685,11424,Fiscal Gorge,0,1,12,1,0
7686,7686,11425,Capital Gains,0,0,13,1,1
7687,7687,11425,Fiscal Gorge,0,1,12,1,0
7688,7688,11426,Capital Gains,0,0,13,1,1
7689,7689,11426,Fiscal Gorge,0,1,12,1,0
7690,7690,11427,Capital Gains,0,0,13,1,1
7691,7691,11427,Fiscal Gorge,0,1,12,1,0
7692,7692,11428,Capital Gains,0,0,13,1,1
7693,7693,11428,Fiscal Gorge,0,1,12,1,0
7694,7694,11578,Fiscal Cliff,0,0,12,1,0
7695,7695,11579,Fiscal Cliff,0,0,12,1,0
7696,7696,11580,Fiscal Cliff,0,0,12,1,0
7697,7697,11581,Fiscal Cliff,0,0,12,1,0
7698,7698,11582,Fiscal Cliff,0,0,12,1,0
7699,7699,11583,Fiscal Cliff,0,0,12,1,0
7700,7700,11584,Fiscal Cliff,0,0,12,1,0
7701,7701,11585,Fiscal Cliff,0,0,12,1,0
7702,7702,11586,Fiscal Cliff,0,0,12,1,0
7703,7703,11587,Fiscal Cliff,0,0,12,1,0
7704,7704,11588,Fiscal Cliff,0,0,12,1,0
7705,7705,11589,Fiscal Cliff,0,0,12,1,0
7706,7706,11590,Fiscal Cliff,0,0,12,1,0
7707,7707,11591,Fiscal Cliff,0,0,12,1,0
7708,7708,11592,Fiscal Cliff,0,0,12,1,0
7709,7709,11593,Sheldon Adelson,0,0,15,1,0
7710,7710,11594,Sheldon Adelson,0,0,15,1,0
7711,7711,11595,Sheldon Adelson,0,0,15,1,0
7712,7712,11596,Sheldon Adelson,0,0,15,1,0
7713,7713,11597,Sheldon Adelson,0,0,15,1,0
7714,7714,11598,Sheldon Adelson,0,0,15,1,0
7715,7715,11599,Sheldon Adelson,0,0,15,1,0
7716,7716,11600,Sheldon Adelson,0,0,15,1,0
7717,7717,11601,Sheldon Adelson,0,0,15,1,0
7718,7718,11602,Sheldon Adelson,0,0,15,1,0
7719,7719,11603,Sheldon Adelson,0,0,15,1,0
7720,7720,11604,Sheldon Adelson,0,0,15,1,0
7721,7721,11605,Sheldon Adelson,0,0,15,1,0
7722,7722,11605,Supreme Court,0,0,13,1,0
7723,7723,11605,Citizens United,0,0,15,1,0
7724,7724,11605,First Amendment,0,0,15,1,0
7725,7725,11606,Sheldon Adelson,0,0,15,1,0
7726,7726,11606,Supreme Court,0,0,13,1,0
7727,7727,11606,Citizens United,0,0,15,1,0
7728,7728,11606,First Amendment,0,0,15,1,0
7729,7729,11607,Sheldon Adelson,0,0,15,1,0
7730,7730,11607,Supreme Court,0,0,13,1,0
7731,7731,11607,Citizens United,0,0,15,1,0
7732,7732,11607,First Amendment,0,0,15,1,0
7733,7733,11608,Sheldon Adelson,0,0,15,1,0
7734,7734,11608,Supreme Court,0,0,13,1,0
7735,7735,11608,Citizens United,0,0,15,1,0
7736,7736,11608,First Amendment,0,0,15,1,0
7737,7737,11609,Sheldon Adelson,0,0,15,1,0
7738,7738,11609,Supreme Court,0,0,13,1,0
7739,7739,11609,Citizens United,0,0,15,1,0
7740,7740,11609,First Amendment,0,0,15,1,0
7741,7741,11610,Sheldon Adelson,0,0,15,1,0
7742,7742,11610,Supreme Court,0,0,13,1,0
7743,7743,11610,Citizens United,0,0,15,1,0
7744,7744,11610,First Amendment,0,0,15,1,0
7745,7745,11611,Sheldon Adelson,0,0,15,1,0
7746,7746,11611,Supreme Court,0,0,13,1,0
7747,7747,11611,Citizens United,0,0,15,1,0
7748,7748,11611,First Amendment,0,0,15,1,0
7749,7749,11612,Sheldon Adelson,0,0,15,1,0
7750,7750,11612,Supreme Court,0,0,13,1,0
7751,7751,11612,Citizens United,0,0,15,1,0
7752,7752,11612,First Amendment,0,0,15,1,0
7753,7753,11613,Sheldon Adelson,0,0,15,1,0
7754,7754,11613,Supreme Court,0,0,13,1,0
7755,7755,11613,Citizens United,0,0,15,1,0
7756,7756,11613,First Amendment,0,0,15,1,0
7757,7757,11614,Sheldon Adelson,0,0,15,1,0
7758,7758,11614,Supreme Court,0,0,13,1,0
7759,7759,11614,Citizens United,0,0,15,1,0
7760,7760,11614,First Amendment,0,0,15,1,0
7761,7761,11615,Sheldon Adelson,0,0,15,1,0
7762,7762,11615,Supreme Court,0,0,13,1,0
7763,7763,11615,Citizens United,0,0,15,1,0
7764,7764,11615,First Amendment,0,0,15,1,0
7765,7765,11616,Sheldon Adelson,0,0,15,1,0
7766,7766,11616,Supreme Court,0,0,13,1,0
7767,7767,11616,Citizens United,0,0,15,1,0
7768,7768,11616,First Amendment,0,0,15,1,0
7769,7769,11617,Sheldon Adelson,0,0,15,1,0
7770,7770,11617,Supreme Court,0,0,13,1,0
7771,7771,11617,Citizens United,0,0,15,1,0
7772,7772,11617,First Amendment,0,0,15,1,0
7773,7773,11618,Sheldon Adelson,0,0,15,1,0
7774,7774,11618,Supreme Court,0,0,13,1,0
7775,7775,11618,Citizens United,0,0,15,1,0
7776,7776,11618,First Amendment,0,0,15,1,0
7777,7777,11619,Sheldon Adelson,0,0,15,1,0
7778,7778,11619,Supreme Court,0,0,13,1,0
7779,7779,11619,Citizens United,0,0,15,1,0
7780,7780,11619,First Amendment,0,0,15,1,0
7781,7781,11620,Sheldon Adelson,0,0,15,1,0
7782,7782,11620,Supreme Court,0,0,13,1,0
7783,7783,11620,Citizens United,0,0,15,1,0
7784,7784,11620,First Amendment,0,0,15,1,0
7785,7785,11621,Sheldon Adelson,0,0,15,1,0
7786,7786,11621,Supreme Court,0,0,13,1,0
7787,7787,11621,Citizens United,0,0,15,1,0
7788,7788,11621,First Amendment,0,0,15,1,0
7789,7789,11622,Sheldon Adelson,0,0,15,1,0
7790,7790,11622,Supreme Court,0,0,13,1,0
7791,7791,11622,Citizens United,0,0,15,1,0
7792,7792,11622,First Amendment,0,0,15,1,0
7793,7793,11623,Sheldon Adelson,0,0,15,1,0
7794,7794,11623,Supreme Court,0,0,13,1,0
7795,7795,11623,Citizens United,0,0,15,1,0
7796,7796,11623,First Amendment,0,0,15,1,0
7797,7797,11624,Sheldon Adelson,0,0,15,1,0
7798,7798,11624,Supreme Court,0,0,13,1,0
7799,7799,11624,Citizens United,0,0,15,1,0
7800,7800,11624,First Amendment,0,0,15,1,0
7801,7801,11625,Sheldon Adelson,0,0,15,1,0
7802,7802,11625,Supreme Court,0,0,13,1,0
7803,7803,11625,Citizens United,0,0,15,1,0
7804,7804,11625,First Amendment,0,0,15,1,0
7805,7805,11626,Sheldon Adelson,0,0,15,1,0
7806,7806,11626,Supreme Court,0,0,13,1,0
7807,7807,11626,Citizens United,0,0,15,1,0
7808,7808,11626,First Amendment,0,0,15,1,0
7809,7809,11627,Sheldon Adelson,0,0,15,1,0
7810,7810,11627,Supreme Court,0,0,13,1,0
7811,7811,11627,Citizens United,0,0,15,1,0
7812,7812,11627,First Amendment,0,0,15,1,0
7813,7813,11628,Sheldon Adelson,0,0,15,1,0
7814,7814,11628,Supreme Court,0,0,13,1,0
7815,7815,11628,Citizens United,0,0,15,1,0
7816,7816,11628,First Amendment,0,0,15,1,0
7817,7817,11629,Sheldon Adelson,0,0,15,1,0
7818,7818,11629,Supreme Court,0,0,13,1,0
7819,7819,11629,Citizens United,0,0,15,1,0
7820,7820,11629,First Amendment,0,0,15,1,0
7821,7821,11630,Sheldon Adelson,0,0,15,1,0
7822,7822,11630,Supreme Court,0,0,13,1,0
7823,7823,11630,Citizens United,0,0,15,1,0
7824,7824,11630,First Amendment,0,0,15,1,0
7825,7825,11631,Sheldon Adelson,0,0,15,1,0
7826,7826,11631,Supreme Court,0,0,13,1,0
7827,7827,11631,Citizens United,0,0,15,1,0
7828,7828,11631,First Amendment,0,0,15,1,0
7829,7829,11632,Sheldon Adelson,0,0,15,1,0
7830,7830,11632,Supreme Court,0,0,13,1,0
7831,7831,11632,Citizens United,0,0,15,1,0
7832,7832,11632,First Amendment,0,0,15,1,0
7833,7833,11633,Sheldon Adelson,0,0,15,1,0
7834,7834,11633,Supreme Court,0,0,13,1,0
7835,7835,11633,Citizens United,0,0,15,1,0
7836,7836,11633,First Amendment,0,0,15,1,0
7837,7837,11634,Sheldon Adelson,0,0,15,1,0
7838,7838,11634,Supreme Court,0,0,13,1,0
7839,7839,11634,Citizens United,0,0,15,1,0
7840,7840,11634,First Amendment,0,0,15,1,0
7841,7841,11635,Sheldon Adelson,0,0,15,1,0
7842,7842,11635,Supreme Court,0,0,13,1,0
7843,7843,11635,Citizens United,0,0,15,1,0
7844,7844,11635,First Amendment,0,0,15,1,0
7845,7845,11636,Sheldon Adelson,0,0,15,1,0
7846,7846,11636,Supreme Court,0,0,13,1,0
7847,7847,11636,Citizens United,0,0,15,1,0
7848,7848,11636,First Amendment,0,0,15,1,0
7849,7849,11637,Sheldon Adelson,0,0,15,1,0
7850,7850,11637,Supreme Court,0,0,13,1,0
7851,7851,11637,Citizens United,0,0,15,1,0
7852,7852,11637,First Amendment,0,0,15,1,0
7853,7853,11638,Sheldon Adelson,0,0,15,1,0
7854,7854,11638,Supreme Court,0,0,13,1,0
7855,7855,11638,Citizens United,0,0,15,1,0
7856,7856,11638,First Amendment,0,0,15,1,0
7857,7857,11639,Sheldon Adelson,0,0,15,1,0
7858,7858,11639,Supreme Court,0,0,13,1,0
7859,7859,11639,Citizens United,0,0,15,1,0
7860,7860,11639,First Amendment,0,0,15,1,0
7861,7861,11640,Sheldon Adelson,0,0,15,1,0
7862,7862,11640,Supreme Court,0,0,13,1,0
7863,7863,11640,Citizens United,0,0,15,1,0
7864,7864,11640,First Amendment,0,0,15,1,0
7865,7865,11641,Sheldon Adelson,0,0,15,1,0
7866,7866,11641,Supreme Court,0,0,13,1,0
7867,7867,11641,Citizens United,0,0,15,1,0
7868,7868,11641,First Amendment,0,0,15,1,0
7869,7869,11642,Sheldon Adelson,0,0,15,1,0
7870,7870,11642,Supreme Court,0,0,13,1,0
7871,7871,11642,Citizens United,0,0,15,1,0
7872,7872,11642,First Amendment,0,0,15,1,0
7873,7873,11643,Sheldon Adelson,0,0,15,1,0
7874,7874,11643,Supreme Court,0,0,13,1,0
7875,7875,11643,Citizens United,0,0,15,1,0
7876,7876,11643,First Amendment,0,0,15,1,0
7877,7877,11644,Sheldon Adelson,0,0,15,1,0
7878,7878,11644,Supreme Court,0,0,13,1,0
7879,7879,11644,Citizens United,0,0,15,1,0
7880,7880,11644,First Amendment,0,0,15,1,0
7881,7881,11645,Sheldon Adelson,0,0,15,1,0
7882,7882,11645,Supreme Court,0,0,13,1,0
7883,7883,11645,Citizens United,0,0,15,1,0
7884,7884,11645,First Amendment,0,0,15,1,0
7885,7885,11646,Sheldon Adelson,0,0,15,1,0
7886,7886,11646,Supreme Court,0,0,13,1,0
7887,7887,11646,Citizens United,0,0,15,1,0
7888,7888,11646,First Amendment,0,0,15,1,0
7889,7889,11647,Sheldon Adelson,0,0,15,1,0
7890,7890,11647,Supreme Court,0,0,13,1,0
7891,7891,11647,Citizens United,0,0,15,1,0
7892,7892,11647,First Amendment,0,0,15,1,0
7893,7893,11706,Sheldon Adelson,0,0,15,1,0
7894,7894,11707,Sheldon Adelson,0,0,15,1,0
7895,7895,11708,Sheldon Adelson,0,0,15,1,0
7896,7896,11709,Sheldon Adelson,0,0,15,1,0
7897,7897,11710,Sheldon Adelson,0,0,15,1,0
7898,7898,11711,Sheldon Adelson,0,0,15,1,0
7899,7899,11712,Sheldon Adelson,0,0,15,1,0
7900,7900,11713,Sheldon Adelson,0,0,15,1,0
7901,7901,11714,Sheldon Adelson,0,0,15,1,0
7902,7902,11715,Sheldon Adelson,0,0,15,1,0
7903,7903,11716,Sheldon Adelson,0,0,15,1,0
7904,7904,11717,Sheldon Adelson,0,0,15,1,0
7905,7905,11718,Sheldon Adelson,0,0,15,1,0
7906,7906,11719,Sheldon Adelson,0,0,15,1,0
7907,7907,11720,Sheldon Adelson,0,0,15,1,0
7908,7908,11721,Sheldon Adelson,0,0,15,1,0
7909,7909,11722,Sheldon Adelson,0,0,15,1,0
7910,7910,11723,Sheldon Adelson,0,0,15,1,0
7911,7911,11724,Sheldon Adelson,0,0,15,1,0
7912,7912,11725,Sheldon Adelson,0,0,15,1,0
7913,7913,11726,Sheldon Adelson,0,0,15,1,0
7914,7914,11727,Sheldon Adelson,0,0,15,1,0
7915,7915,11728,Sheldon Adelson,0,0,15,1,0
7916,7916,11729,Sheldon Adelson,0,0,15,1,0
7917,7917,11730,Sheldon Adelson,0,0,15,1,0
7918,7918,11731,Sheldon Adelson,0,0,15,1,0
7919,7919,11732,Sheldon Adelson,0,0,15,1,0
7920,7920,11733,Sheldon Adelson,0,0,15,1,0
7921,7921,11734,Sheldon Adelson,0,0,15,1,0
7922,7922,11735,Sheldon Adelson,0,0,15,1,0
7923,7923,11736,The Professor,0,0,13,1,0
7924,7924,11736,Sheldon Adelson,0,0,15,1,0
7925,7925,11736,Fiscal Gorge,0,1,12,1,0
7926,7926,11736,Fiscal Cliff,0,0,12,1,0
7927,7927,11737,The Professor,0,0,13,1,0
7928,7928,11737,Sheldon Adelson,0,0,15,1,0
7929,7929,11737,Fiscal Gorge,0,1,12,1,0
7930,7930,11737,Fiscal Cliff,0,0,12,1,0
7931,7931,11738,The Professor,0,0,13,1,0
7932,7932,11738,Sheldon Adelson,0,0,15,1,0
7933,7933,11738,Fiscal Gorge,0,1,12,1,0
7934,7934,11738,Fiscal Cliff,0,0,12,1,0
7935,7935,11739,The Professor,0,0,13,1,0
7936,7936,11739,Sheldon Adelson,0,0,15,1,0
7937,7937,11739,Fiscal Gorge,0,1,12,1,0
7938,7938,11739,Fiscal Cliff,0,0,12,1,0
7939,7939,11740,The Professor,0,0,13,1,0
7940,7940,11740,Sheldon Adelson,0,0,15,1,0
7941,7941,11740,Fiscal Gorge,0,1,12,1,0
7942,7942,11740,Fiscal Cliff,0,0,12,1,0
7943,7943,11741,The Professor,0,0,13,1,0
7944,7944,11741,Sheldon Adelson,0,0,15,1,0
7945,7945,11741,Fiscal Gorge,0,1,12,1,0
7946,7946,11741,Fiscal Cliff,0,0,12,1,0
7947,7947,11742,The Professor,0,0,13,1,0
7948,7948,11742,Sheldon Adelson,0,0,15,1,0
7949,7949,11742,Fiscal Gorge,0,1,12,1,0
7950,7950,11742,Fiscal Cliff,0,0,12,1,0
7951,7951,11743,The Professor,0,0,13,1,0
7952,7952,11743,Sheldon Adelson,0,0,15,1,0
7953,7953,11743,Fiscal Gorge,0,1,12,1,0
7954,7954,11743,Fiscal Cliff,0,0,12,1,0
7955,7955,11744,The Professor,0,0,13,1,0
7956,7956,11744,Sheldon Adelson,0,0,15,1,0
7957,7957,11744,Fiscal Gorge,0,1,12,1,0
7958,7958,11744,Fiscal Cliff,0,0,12,1,0
7959,7959,11745,The Professor,0,0,13,1,0
7960,7960,11745,Sheldon Adelson,0,0,15,1,0
7961,7961,11745,Fiscal Gorge,0,1,12,1,0
7962,7962,11745,Fiscal Cliff,0,0,12,1,0
7963,7963,11746,The Professor,0,0,13,1,0
7964,7964,11746,Sheldon Adelson,0,0,15,1,0
7965,7965,11746,Fiscal Gorge,0,1,12,1,0
7966,7966,11746,Fiscal Cliff,0,0,12,1,0
7967,7967,11747,The Professor,0,0,13,1,0
7968,7968,11747,Sheldon Adelson,0,0,15,1,0
7969,7969,11747,Fiscal Gorge,0,1,12,1,0
7970,7970,11747,Fiscal Cliff,0,0,12,1,0
7971,7971,11748,The Professor,0,0,13,1,0
7972,7972,11748,Sheldon Adelson,0,0,15,1,0
7973,7973,11748,Fiscal Gorge,0,1,12,1,0
7974,7974,11748,Fiscal Cliff,0,0,12,1,0
7975,7975,11749,The Professor,0,0,13,1,0
7976,7976,11749,Sheldon Adelson,0,0,15,1,0
7977,7977,11749,Fiscal Gorge,0,1,12,1,0
7978,7978,11749,Fiscal Cliff,0,0,12,1,0
7979,7979,11750,The Professor,0,0,13,1,0
7980,7980,11750,Sheldon Adelson,0,0,15,1,0
7981,7981,11750,Fiscal Gorge,0,1,12,1,0
7982,7982,11750,Fiscal Cliff,0,0,12,1,0
7983,7983,11751,The Professor,0,0,13,1,0
7984,7984,11751,Sheldon Adelson,0,0,15,1,0
7985,7985,11751,Fiscal Gorge,0,1,12,1,0
7986,7986,11751,Fiscal Cliff,0,0,12,1,0
7987,7987,11752,The Professor,0,0,13,1,0
7988,7988,11752,Sheldon Adelson,0,0,15,1,0
7989,7989,11752,Fiscal Gorge,0,1,12,1,0
7990,7990,11752,Fiscal Cliff,0,0,12,1,0
7991,7991,11753,The Professor,0,0,13,1,0
7992,7992,11753,Sheldon Adelson,0,0,15,1,0
7993,7993,11753,Fiscal Gorge,0,1,12,1,0
7994,7994,11753,Fiscal Cliff,0,0,12,1,0
7995,7995,11754,The Professor,0,0,13,1,0
7996,7996,11754,Sheldon Adelson,0,0,15,1,0
7997,7997,11754,Fiscal Gorge,0,1,12,1,0
7998,7998,11754,Fiscal Cliff,0,0,12,1,0
7999,7999,11755,The Professor,0,0,13,1,0
8000,8000,11755,Sheldon Adelson,0,0,15,1,0
